PlateID,CellLine,Replicate,PlateLayout,control,treatment,ks_stat,ks_pval,ks_qval,is_significant_0.05,is_significant_0.1
12510,C2C12,2,P5,control_neg_mimic,mmu-miR-3473a,0.01335031954432031,0.8193597136239156,0.9990316792487445,False,False
12511,C2C12,2,P6,control_neg_mimic,DMSO,0.06475322328980865,0.0009308184609126258,0.018616369218252514,True,True
12511,C2C12,2,P6,control_neg_mimic,control_cell_death,0.026664074899529266,0.16447239522582802,0.5693275219355586,False,False
12511,C2C12,2,P6,control_neg_mimic,control_tr_rotenone,0.0046341957794767685,0.9611151523971366,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,control_transfection_reagent_only,0.0010859392360632603,0.9957176064347436,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,hsa-miR-208a-5p,0.03195074486191074,0.3325991491861429,0.7675364981218682,False,False
12511,C2C12,2,P6,control_neg_mimic,hsa-miR-219b-3p,0.07157639108858621,0.005027277328115847,0.05322999523887368,False,True
12511,C2C12,2,P6,control_neg_mimic,hsa-miR-219b-5p,0.10210332521177545,2.9896012761789617e-05,0.0012188397249919712,True,True
12511,C2C12,2,P6,control_neg_mimic,hsa-miR-1251-3p,0.16153917220990388,1.5164302467321075e-11,2.7295744441177932e-09,True,True
12511,C2C12,2,P6,control_neg_mimic,mmu-let-7a-2-3p,0.015533253328989693,0.7629028287290026,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-19b-2-5p,0.13569883895087148,2.858557813113522e-08,1.715134687868113e-06,True,True
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-26a-2-3p,0.021822849807445442,0.5645438948170136,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-28c,0.0620234077477686,0.010522505806144198,0.08609322932299798,False,True
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-32-3p,0.023469502799804573,0.5513804537139883,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-92a-1-5p,0.011111202697021816,0.8499332925168391,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-92b-5p,0.029088202533753882,0.37711964695046757,0.8380436598899279,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-98-3p,0.0500087987892866,0.07459658651694702,0.3536975505352848,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-100-3p,0.06165103573640157,0.02373307465840345,0.1552155315944067,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-101b-5p,0.00499715188234684,0.9661173286490783,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-101c,0.04022585468983664,0.17950080763772516,0.591890432234717,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-106a-3p,0.004222553402881246,0.9763250198831229,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-122-3p,0.0031309164118827823,0.9861809854359288,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-128-2-5p,0.005909761441655115,0.9559334180467547,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-134-3p,0.020778740845259658,0.6904010896612209,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-149-3p,0.00700112895234839,0.9399822612158414,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-153-5p,0.03166751947239743,0.3994406947139898,0.8458744123355079,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-181b-1-3p,0.017415003695491538,0.7026691164026106,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-181b-2-3p,0.010254852849773677,0.8848195546252802,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-185-3p,0.029378050993356997,0.38742385613038516,0.8458744123355079,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-196a-1-3p,0.03873591399109826,0.18942591982060597,0.6030500658288102,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-210-5p,0.010821032278017784,0.882811274562108,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-215-3p,0.04351597830308035,0.11528472275225626,0.432317710320961,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-216a-3p,0.006167718776694642,0.9529488548457278,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-301b-5p,0.04743823045930334,0.09182935121722348,0.403153249246347,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-320-5p,0.0034467564955369834,0.9853320921272583,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-329-5p,0.01299590969605317,0.8330234183617252,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-344-5p,0.02113707430780598,0.6156131079171054,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-344b-5p,0.009608836976830792,0.8996396882339723,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-344c-3p,0.06529917620674452,0.008314159479328696,0.07482743531395827,False,True
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-344d-2-5p,0.007747215064288229,0.9320762361848915,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-344d-3p,0.018210897459198128,0.6724225649789038,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-344e-3p,0.08026763264538495,0.001447730649641789,0.025616427413724625,True,True
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-344e-5p,0.0269840605781701,0.4869006021901567,0.9530303224211508,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-344f-3p,0.049918119502050606,0.07991132013894836,0.36882147756437705,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-344f-5p,0.09732340829901803,3.446780126286722e-05,0.0012188397249919712,True,True
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-344g-5p,0.01455788337649197,0.7827113649640078,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-346-3p,0.04694333422778352,0.10191096961975209,0.432317710320961,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-350-5p,0.008303805379689888,0.9184779029827043,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-351-3p,0.038188439573268756,0.2783006193924745,0.6865754312777251,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-367-5p,0.08531322798843638,0.0005390915328308794,0.013862353701365468,True,True
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-374c-3p,0.004230741720906947,0.978823564586783,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-374c-5p,0.04899083170751006,0.19258106863607097,0.6030500658288102,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-378b,0.016876438563400598,0.7231299107892175,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-466i-5p,0.02604814813313494,0.5284781059762915,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-466l-5p,0.043826092606580436,0.1687386774983324,0.5730747537679214,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-466n-5p,0.07533224560375962,0.0027269066861640933,0.03506022882210977,True,True
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-466o-3p,0.005686101472608507,0.9602388653696128,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-466p-5p,0.003216555801921657,0.9870319057060226,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-466q,0.07270211667067383,0.003365207525437095,0.04038249030524514,True,True
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-467c-3p,0.057835548415364396,0.026508745583829096,0.16453704155480128,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-486b-3p,0.033385454716344354,0.28500947970451945,0.6865754312777251,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-487b-5p,0.004651786489988208,0.9757685837926473,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-497a-3p,0.04244230711331126,0.11367957853592298,0.432317710320961,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-499-3p,0.05546870106605539,0.0485917857127974,0.24990061223724377,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-504-3p,0.07884196922212999,0.0008230660440029318,0.018518985990065965,True,True
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-541-3p,0.048464661659031516,0.07466948289078235,0.3536975505352848,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-547-5p,0.07001249399557499,0.006867238624007779,0.06867238624007778,False,True
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-592-3p,0.025129342202512922,0.5400819998099362,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-653-3p,0.018609192646119932,0.6561305980273369,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-669a-5p,0.0305669939816281,0.42160701617245594,0.8722903782878398,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-669e-3p,0.03559193078561801,0.24528581309036118,0.6536668539323123,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-669f-5p,0.05735200623628234,0.029372906480611534,0.17055236021000245,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-669l-3p,0.03567007384118315,0.25783525905107874,0.6536668539323123,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-669p-3p,0.04800739350122324,0.10423321669877572,0.432317710320961,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-670-3p,0.044532859260814295,0.11293503064801684,0.432317710320961,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-672-3p,0.009485094850948506,0.909278469738649,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-677-3p,0.010213769969867531,0.8740129985730115,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-701-3p,0.0023639335775999084,0.9915475543830812,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-758-5p,0.05218925028929933,0.05580419351840095,0.27902096759200473,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-760-5p,0.021762801494852324,0.5767885834032347,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-802-3p,0.012944778798437251,0.8094248161791018,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-873a-3p,0.02577110628361906,0.47150506601877035,0.946616632789258,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-874-5p,0.008222468588322235,0.9211301352164961,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-880-5p,0.045572438434925366,0.10875530227384893,0.432317710320961,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-1193-5p,0.04028779724416964,0.18085540984949688,0.591890432234717,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-1198-3p,0.010705935041776915,0.8947636852447824,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-1224-3p,0.07008080394020139,0.0036770493455700105,0.04136680513766262,True,True
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-1249-5p,0.011327257233427312,0.8583045873488659,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-1264-5p,0.019518297768465587,0.6591164362831975,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-1298-3p,0.14586942440523676,3.111640887357244e-10,2.8004767986215194e-08,True,True
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-1306-5p,0.01531857161660044,0.7708118632342815,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-1843a-3p,0.01950288586855331,0.7053483984109767,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-1843a-5p,0.02167736863916192,0.5854913664246663,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-1843b-3p,0.035933718115807145,0.24895279395286138,0.6536668539323123,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-1843b-5p,0.006553931913908406,0.9459127183462109,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-1912-5p,0.0040650406504065045,0.9785858115357409,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-1930-3p,0.0011086474501108647,0.9977153603987335,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-1934-3p,0.033328919404476465,0.2511468828766308,0.6536668539323123,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-1947-3p,0.006794440752608266,0.9462453288807833,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-1981-3p,0.03836827841962631,0.1943161323226166,0.6030500658288102,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3057-3p,0.013620679282902781,0.8069829061639664,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3058-3p,0.009469310950389827,0.8963730825321259,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3058-5p,0.06633999047852013,0.015798190645208834,0.11848642983906627,False,True
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3059-5p,0.010488156829620246,0.878275297730066,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3060-3p,0.012843130133187608,0.8342978958756767,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3064-3p,0.008981651081332948,0.9085457186889385,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3066-3p,0.037292514659492904,0.20882548691209252,0.6264764607362776,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3067-3p,0.007884086234071552,0.9299967899208192,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3067-5p,0.06028143494170113,0.017443302209503322,0.1255917759084239,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3068-5p,0.06649291373296509,0.007587548287130133,0.07188203640439074,False,True
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3070-2-3p,0.004022534997154624,0.9781991373343375,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3070-3p,0.004804138950480414,0.9736470503234631,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3074-2-3p,0.08176381136852118,0.0027009608359955077,0.03506022882210977,True,True
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3074-5p,0.028202681336364555,0.3991510651821558,0.8458744123355079,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3076-5p,0.0437787069691411,0.10965881013238865,0.432317710320961,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3077-3p,0.0142299297195798,0.7838260143154441,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3077-5p,0.03864229036801514,0.23158537057635067,0.6536668539323123,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3078-3p,0.01535335725755943,0.7494341646568204,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3079-5p,0.01043184457818604,0.8873720821709086,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3082-5p,0.020711874370411,0.6777032647924648,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3083-3p,0.0008712076580581485,0.9985451187065196,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3084-5p,0.02746015049353101,0.473308316394629,0.946616632789258,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3085-3p,0.027837939020635777,0.41749388739446897,0.8722903782878398,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3085-5p,0.042097519530845284,0.15372187264929615,0.5533987415374662,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3086-3p,0.010237222127466028,0.8919132944748221,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3087-3p,0.04131439761311523,0.15166940579248372,0.5533987415374662,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3087-5p,0.05532349227701283,0.03317204748997332,0.18659276713109993,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3089-3p,0.071921749136939,0.01458278963162793,0.1141261797257838,False,True
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3091-3p,0.023604535799657822,0.5409556687355123,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3091-5p,0.009481884869189217,0.9071233658519406,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3092-5p,0.012949520056868204,0.8342641153650061,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3093-3p,0.012539616921593,0.8397967993481552,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3094-3p,0.003959967729799604,0.9791695185110136,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3094-5p,0.036447983028428665,0.22384915338322492,0.649884638854524,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3097-3p,0.005912786400591279,0.9582995186549168,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3098-3p,0.01137074307806013,0.8692512527134397,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3100-3p,0.014774117169973011,0.8060600607526329,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3101-5p,0.009932042200550661,0.8914453493545293,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3102-3p,0.03359432742054691,0.3027186767794418,0.7169652871092043,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3102-3p.2-3p,0.03379357533154529,0.27845503118691856,0.6865754312777251,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3103-3p,0.004076142985386156,0.9784998545079752,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3105-5p,0.0018477457501847746,0.9949635420416422,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3106-5p,0.01215492929441786,0.8463194383980841,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3108-3p,0.010740545003803725,0.8655895952483305,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3108-5p,0.014197605030237481,0.8092762236960004,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3109-3p,0.03121900682876294,0.3290290721709929,0.7675364981218682,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3110-3p,0.011486314565083089,0.8510229061799357,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3473b,0.05528632668144867,0.04295473854177179,0.22740743933879184,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3473d,0.03895462489034407,0.16333255299129312,0.5693275219355586,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3552,0.02615586761928225,0.5030692440985842,0.9736824079327435,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3572-3p,0.018007379655823774,0.6646206331169466,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3961,0.022900667344672554,0.5797839501199821,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3962,0.037975625940731894,0.20047540957984128,0.6116198936334141,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3963,0.022108463915633675,0.6096518982916646,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3964,0.05320741061050749,0.037874628329162156,0.20658888179542995,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3965,0.020610905115926635,0.6086023205932944,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3967,0.040036217111096395,0.21376135385056746,0.6307712080836416,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3968,0.03465170581063082,0.2860730963657188,0.6865754312777251,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-3969,0.028098002594511007,0.397091853977715,0.8458744123355079,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-5046,0.04856587385749633,0.08270077635229511,0.372153493585328,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-5098,0.059704360679970425,0.02877530456247167,0.17055236021000245,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-5099,0.03583988684883588,0.2347187212013424,0.6536668539323123,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-5103,0.02446762600633945,0.4871043870152548,0.9530303224211508,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-5104,0.06862546475026354,0.009826266449612918,0.08422514099668216,False,True
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-5107-5p,0.010295811203355099,0.8828951944591291,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-5108,0.004586974842278397,0.9760415411311838,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-5110,0.05798608456304,0.02040329450602869,0.1412535773494294,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-5112,0.026743356011648678,0.4409555289929481,0.9019544911219394,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-5114,0.07778756492421712,0.0015654483419498381,0.025616427413724625,True,True
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-5116,0.02194918529669032,0.5915686873325277,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-5118,0.025134602688634544,0.5446514231804613,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-5121,0.06211366769219756,0.024144638248018824,0.1552155315944067,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-5122,0.029210077990565797,0.3485601156485846,0.7910169633161165,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-5123,0.0377829908671351,0.25363207264161275,0.6536668539323123,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-5124a,0.011739706969262242,0.8528324431651159,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-5126,0.01834979506819867,0.7064893355500778,0.9985451187065196,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-5127,0.1016860445484935,4.06279908330657e-05,0.0012188397249919712,True,True
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-5129-5p,0.031145126987953714,0.35156309480716286,0.7910169633161165,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-5131,0.035670888295939895,0.25653663933801374,0.6536668539323123,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-5132-5p,0.03499168514412415,0.24753436386348368,0.6536668539323123,False,False
12511,C2C12,2,P6,control_neg_mimic,mmu-miR-5133,0.07503420295324814,0.0017326776186286374,0.025990164279429562,True,True
12512,C2C12,2,P7,control_neg_mimic,DMSO,0.08850347944615827,6.713211828965853e-06,7.108106642434433e-05,True,True
12512,C2C12,2,P7,control_neg_mimic,control_cell_death,0.05008639827998351,0.0031435998776074186,0.011547917917741539,False,False
12512,C2C12,2,P7,control_neg_mimic,control_tr_rotenone,0.026206493126645136,0.2957582311332572,0.4095113969537408,False,False
12512,C2C12,2,P7,control_neg_mimic,control_transfection_reagent_only,0.017381718764543343,0.43705592910580116,0.5388360769797549,False,False
12512,C2C12,2,P7,control_neg_mimic,hsa-miR-3960,0.046301912682179314,0.12107371240553291,0.20955065608649928,False,False
12512,C2C12,2,P7,control_neg_mimic,mmu-let-7j,0.04435787155353321,0.16169778643781135,0.2622126266559103,False,False
12512,C2C12,2,P7,control_neg_mimic,mmu-let-7k,0.01855890393740378,0.702220096818282,0.7479267303389986,False,False
12512,C2C12,2,P7,control_neg_mimic,mmu-miR-21b,0.060447777046115925,0.015581310659541795,0.04186023759279885,False,False
12512,C2C12,2,P7,control_neg_mimic,mmu-miR-21c,0.04538314229413559,0.10278301269863112,0.186878204906602,False,False
12512,C2C12,2,P7,control_neg_mimic,mmu-miR-28b,0.03830017817453757,0.22217492554530296,0.33050815370375647,False,False
12512,C2C12,2,P7,control_neg_mimic,mmu-miR-30f,0.07540938905973071,0.0012074497400257338,0.005300998858649563,False,True
12512,C2C12,2,P7,control_neg_mimic,mmu-miR-130c,0.03446067640584355,0.2757460354233834,0.38776786231413285,False,False
12512,C2C12,2,P7,control_neg_mimic,mmu-miR-133c,0.029623288807490433,0.42782781280169174,0.5347847660021147,False,False
12512,C2C12,2,P7,control_neg_mimic,mmu-miR-145b,0.0673296285463586,0.009792728262494629,0.028896575200803822,False,False
12512,C2C12,2,P7,control_neg_mimic,mmu-miR-184-5p,0.08098284083914797,0.0009178929700289558,0.00445735764545715,False,True
12512,C2C12,2,P7,control_neg_mimic,mmu-miR-195b,0.05728176809154961,0.035661873213831026,0.08446233129591559,False,False
12512,C2C12,2,P7,control_neg_mimic,mmu-miR-299b-3p,0.05480013396639016,0.05539808391595024,0.1173135894690711,False,False
12512,C2C12,2,P7,control_neg_mimic,mmu-miR-299b-5p,0.042815537346724164,0.14030676940067313,0.23603007936561834,False,False
12512,C2C12,2,P7,control_neg_mimic,mmu-miR-344i,0.14730454711182872,1.5094645278207073e-11,9.056787166924244e-10,True,True
12512,C2C12,2,P7,control_neg_mimic,mmu-miR-378c,0.010119580809441198,0.8967127522287169,0.9170925875066424,False,False
12512,C2C12,2,P7,control_neg_mimic,mmu-miR-378d,0.022349912189466137,0.5765216970220782,0.6366497267728471,False,False
12512,C2C12,2,P7,control_neg_mimic,mmu-miR-449c-3p,0.04089139874457226,0.16021075736728826,0.26216305751010804,False,False
12512,C2C12,2,P7,control_neg_mimic,mmu-miR-451b,0.08033807021613493,0.00048575512345106175,0.002498169206319746,True,True
12512,C2C12,2,P7,control_neg_mimic,mmu-miR-468-5p,0.11491676746418744,4.0840676096113436e-07,6.683019724818563e-06,True,True
12512,C2C12,2,P7,control_neg_mimic,mmu-miR-489-5p,0.0493128442349588,0.07597630033583806,0.14447849265535348,False,False
12512,C2C12,2,P7,control_neg_mimic,mmu-miR-496b,0.059551841259661176,0.032641149970440105,0.08048502732437286,False,False
12512,C2C12,2,P7,control_neg_mimic,mmu-miR-582-3p,0.041713375270571396,0.17714237480174538,0.27969848652907164,False,False
12512,C2C12,2,P7,control_neg_mimic,mmu-miR-582-5p,0.06241678941298712,0.01513512663129831,0.04127761808535903,False,False
12512,C2C12,2,P7,control_neg_mimic,mmu-miR-698-5p,0.029002401440864523,0.3621963359544751,0.47587839760441986,False,False
12512,C2C12,2,P7,control_neg_mimic,mmu-miR-702-3p,0.08916554233615437,0.00023197552402579974,0.0012653210401407258,True,True
12512,C2C12,2,P7,control_neg_mimic,mmu-miR-873b,0.11543043013307985,1.0028035178550993e-05,0.00010028035178550992,True,True
12512,C2C12,2,P7,control_neg_mimic,mmu-miR-1231-3p,0.025766445327616603,0.5036981198991703,0.5887380622198095,False,False
