plate,organism,plate_number,well,row,col,content,treatment,ttype
human_12,human,12,K01,K,1,hsa-miR-296-3p,hsa-miR-296-3p,treatment
human_12,human,12,K02,K,2,hsa-miR-296-3p,hsa-miR-296-3p,treatment
human_12,human,12,K03,K,3,hsa-miR-518f-3p,hsa-miR-518f-3p,treatment
human_12,human,12,K04,K,4,hsa-miR-518f-3p,hsa-miR-518f-3p,treatment
human_12,human,12,K05,K,5,hsa-miR-216b-5p,hsa-miR-216b-5p,treatment
human_12,human,12,K06,K,6,hsa-miR-216b-5p,hsa-miR-216b-5p,treatment
human_12,human,12,K07,K,7,hsa-let-7e-5p,hsa-let-7e-5p,treatment
human_12,human,12,K08,K,8,hsa-let-7e-5p,hsa-let-7e-5p,treatment
human_12,human,12,K09,K,9,hsa-miR-135a-3p,hsa-miR-135a-3p,treatment
human_12,human,12,K10,K,10,hsa-miR-135a-3p,hsa-miR-135a-3p,treatment
human_12,human,12,K11,K,11,hsa-miR-33b-3p,hsa-miR-33b-3p,treatment
human_12,human,12,K12,K,12,hsa-miR-33b-3p,hsa-miR-33b-3p,treatment
human_12,human,12,K13,K,13,hsa-miR-150-3p,hsa-miR-150-3p,treatment
human_12,human,12,K14,K,14,hsa-miR-150-3p,hsa-miR-150-3p,treatment
human_12,human,12,K15,K,15,hsa-miR-933,hsa-miR-933,treatment
human_12,human,12,K16,K,16,hsa-miR-933,hsa-miR-933,treatment
human_12,human,12,K17,K,17,hsa-miR-579-3p,hsa-miR-579-3p,treatment
human_12,human,12,K18,K,18,hsa-miR-579-3p,hsa-miR-579-3p,treatment
human_12,human,12,K19,K,19,hsa-miR-454-3p,hsa-miR-454-3p,treatment
human_12,human,12,K20,K,20,hsa-miR-454-3p,hsa-miR-454-3p,treatment
human_12,human,12,K21,K,21,hsa-miR-16-2-3p,hsa-miR-16-2-3p,treatment
human_12,human,12,K22,K,22,hsa-miR-16-2-3p,hsa-miR-16-2-3p,treatment
human_12,human,12,K23,K,23,Transfection Reagent Only,control_transfection_reagent_only,transfection_reagent_only
human_12,human,12,K24,K,24,Transfection Reagent Only,control_transfection_reagent_only,transfection_reagent_only
human_12,human,12,L01,L,1,hsa-miR-186-3p,hsa-miR-186-3p,treatment
human_12,human,12,L02,L,2,hsa-miR-186-3p,hsa-miR-186-3p,treatment
human_12,human,12,L03,L,3,hsa-miR-182-5p,hsa-miR-182-5p,treatment
human_12,human,12,L04,L,4,hsa-miR-182-5p,hsa-miR-182-5p,treatment
human_12,human,12,L05,L,5,hsa-miR-16-1-3p,hsa-miR-16-1-3p,treatment
human_12,human,12,L06,L,6,hsa-miR-16-1-3p,hsa-miR-16-1-3p,treatment
human_12,human,12,L07,L,7,hsa-miR-125a-3p,hsa-miR-125a-3p,treatment
human_12,human,12,L08,L,8,hsa-miR-125a-3p,hsa-miR-125a-3p,treatment
human_12,human,12,L09,L,9,hsa-miR-30d-3p,hsa-miR-30d-3p,treatment
human_12,human,12,L10,L,10,hsa-miR-30d-3p,hsa-miR-30d-3p,treatment
human_12,human,12,L11,L,11,hsa-miR-888-5p,hsa-miR-888-5p,treatment
human_12,human,12,L12,L,12,hsa-miR-888-5p,hsa-miR-888-5p,treatment
human_12,human,12,L13,L,13,hsa-miR-873-5p,hsa-miR-873-5p,treatment
human_12,human,12,L14,L,14,hsa-miR-873-5p,hsa-miR-873-5p,treatment
human_12,human,12,L15,L,15,hsa-miR-494-3p,hsa-miR-494-3p,treatment
human_12,human,12,L16,L,16,hsa-miR-494-3p,hsa-miR-494-3p,treatment
human_12,human,12,L17,L,17,hsa-miR-17-5p,hsa-miR-17-5p,treatment
human_12,human,12,L18,L,18,hsa-miR-17-5p,hsa-miR-17-5p,treatment
human_12,human,12,L19,L,19,hsa-miR-939-5p,hsa-miR-939-5p,treatment
human_12,human,12,L20,L,20,hsa-miR-939-5p,hsa-miR-939-5p,treatment
human_12,human,12,L21,L,21,hsa-miR-181d-5p,hsa-miR-181d-5p,treatment
human_12,human,12,L22,L,22,hsa-miR-181d-5p,hsa-miR-181d-5p,treatment
human_12,human,12,L23,L,23,Transfection Reagent Only,control_transfection_reagent_only,transfection_reagent_only
human_12,human,12,L24,L,24,Transfection Reagent Only,control_transfection_reagent_only,transfection_reagent_only
human_12,human,12,M01,M,1,hsa-miR-934,hsa-miR-934,treatment
human_12,human,12,M02,M,2,hsa-miR-934,hsa-miR-934,treatment
human_12,human,12,M03,M,3,hsa-miR-499a-3p,hsa-miR-499a-3p,treatment
human_12,human,12,M04,M,4,hsa-miR-499a-3p,hsa-miR-499a-3p,treatment
human_12,human,12,M05,M,5,hsa-miR-143-5p,hsa-miR-143-5p,treatment
human_12,human,12,M06,M,6,hsa-miR-143-5p,hsa-miR-143-5p,treatment
human_12,human,12,M07,M,7,hsa-miR-943,hsa-miR-943,treatment
human_12,human,12,M08,M,8,hsa-miR-943,hsa-miR-943,treatment
human_12,human,12,M09,M,9,hsa-miR-489-3p,hsa-miR-489-3p,treatment
human_12,human,12,M10,M,10,hsa-miR-489-3p,hsa-miR-489-3p,treatment
human_12,human,12,M11,M,11,hsa-miR-125a-5p,hsa-miR-125a-5p,treatment
human_12,human,12,M12,M,12,hsa-miR-125a-5p,hsa-miR-125a-5p,treatment
human_12,human,12,M13,M,13,hsa-miR-106a-5p,hsa-miR-106a-5p,treatment
human_12,human,12,M14,M,14,hsa-miR-106a-5p,hsa-miR-106a-5p,treatment
human_12,human,12,M15,M,15,hsa-miR-224-5p,hsa-miR-224-5p,treatment
human_12,human,12,M16,M,16,hsa-miR-224-5p,hsa-miR-224-5p,treatment
human_12,human,12,M17,M,17,hsa-miR-125b-2-3p,hsa-miR-125b-2-3p,treatment
human_12,human,12,M18,M,18,hsa-miR-125b-2-3p,hsa-miR-125b-2-3p,treatment
human_12,human,12,M19,M,19,hsa-miR-125b-1-3p,hsa-miR-125b-1-3p,treatment
human_12,human,12,M20,M,20,hsa-miR-125b-1-3p,hsa-miR-125b-1-3p,treatment
human_12,human,12,M21,M,21,hsa-miR-7-2-3p,hsa-miR-7-2-3p,treatment
human_12,human,12,M22,M,22,hsa-miR-7-2-3p,hsa-miR-7-2-3p,treatment
human_12,human,12,M23,M,23,Tr Reagent + Rotenone 0.005uM,control_tr_rotenone,tr_rotenone
human_12,human,12,M24,M,24,Tr Reagent + Rotenone 0.005uM,control_tr_rotenone,tr_rotenone
human_12,human,12,N01,N,1,hsa-miR-921,hsa-miR-921,treatment
human_12,human,12,N02,N,2,hsa-miR-921,hsa-miR-921,treatment
human_12,human,12,N03,N,3,hsa-miR-518f-5p,hsa-miR-518f-5p,treatment
human_12,human,12,N04,N,4,hsa-miR-518f-5p,hsa-miR-518f-5p,treatment
human_12,human,12,N05,N,5,hsa-miR-671-5p,hsa-miR-671-5p,treatment
human_12,human,12,N06,N,6,hsa-miR-671-5p,hsa-miR-671-5p,treatment
human_12,human,12,N07,N,7,hsa-miR-33a-3p,hsa-miR-33a-3p,treatment
human_12,human,12,N08,N,8,hsa-miR-33a-3p,hsa-miR-33a-3p,treatment
human_12,human,12,N09,N,9,hsa-miR-625-3p,hsa-miR-625-3p,treatment
human_12,human,12,N10,N,10,hsa-miR-625-3p,hsa-miR-625-3p,treatment
human_12,human,12,N11,N,11,hsa-miR-518e-3p,hsa-miR-518e-3p,treatment
human_12,human,12,N12,N,12,hsa-miR-518e-3p,hsa-miR-518e-3p,treatment
human_12,human,12,N13,N,13,hsa-miR-29b-2-5p,hsa-miR-29b-2-5p,treatment
human_12,human,12,N14,N,14,hsa-miR-29b-2-5p,hsa-miR-29b-2-5p,treatment
human_12,human,12,N15,N,15,hsa-miR-144-5p,hsa-miR-144-5p,treatment
human_12,human,12,N16,N,16,hsa-miR-144-5p,hsa-miR-144-5p,treatment
human_12,human,12,N17,N,17,hsa-miR-136-3p,hsa-miR-136-3p,treatment
human_12,human,12,N18,N,18,hsa-miR-136-3p,hsa-miR-136-3p,treatment
human_12,human,12,N19,N,19,hsa-miR-590-3p,hsa-miR-590-3p,treatment
human_12,human,12,N20,N,20,hsa-miR-590-3p,hsa-miR-590-3p,treatment
human_12,human,12,N21,N,21,hsa-miR-187-5p,hsa-miR-187-5p,treatment
human_12,human,12,N22,N,22,hsa-miR-187-5p,hsa-miR-187-5p,treatment
human_12,human,12,N23,N,23,Tr Reagent + Rotenone 0.005uM,control_tr_rotenone,tr_rotenone
human_12,human,12,N24,N,24,Tr Reagent + Rotenone 0.005uM,control_tr_rotenone,tr_rotenone
human_12,human,12,O01,O,1,hsa-miR-517a-3p,hsa-miR-517a-3p,treatment
human_12,human,12,O02,O,2,hsa-miR-517a-3p,hsa-miR-517a-3p,treatment
human_12,human,12,O03,O,3,hsa-miR-340-5p,hsa-miR-340-5p,treatment
human_12,human,12,O04,O,4,hsa-miR-340-5p,hsa-miR-340-5p,treatment
human_12,human,12,O05,O,5,hsa-miR-223-5p,hsa-miR-223-5p,treatment
human_12,human,12,O06,O,6,hsa-miR-223-5p,hsa-miR-223-5p,treatment
human_12,human,12,O07,O,7,hsa-miR-936,hsa-miR-936,treatment
human_12,human,12,O08,O,8,hsa-miR-936,hsa-miR-936,treatment
human_12,human,12,O09,O,9,hsa-miR-877-5p,hsa-miR-877-5p,treatment
human_12,human,12,O10,O,10,hsa-miR-877-5p,hsa-miR-877-5p,treatment
human_12,human,12,O11,O,11,hsa-miR-148a-5p,hsa-miR-148a-5p,treatment
human_12,human,12,O12,O,12,hsa-miR-148a-5p,hsa-miR-148a-5p,treatment
human_12,human,12,O13,O,13,hsa-miR-92a-1-5p,hsa-miR-92a-1-5p,treatment
human_12,human,12,O14,O,14,hsa-miR-92a-1-5p,hsa-miR-92a-1-5p,treatment
human_12,human,12,O15,O,15,hsa-miR-195-3p,hsa-miR-195-3p,treatment
human_12,human,12,O16,O,16,hsa-miR-195-3p,hsa-miR-195-3p,treatment
human_12,human,12,O17,O,17,hsa-miR-15b-3p,hsa-miR-15b-3p,treatment
human_12,human,12,O18,O,18,hsa-miR-15b-3p,hsa-miR-15b-3p,treatment
human_12,human,12,O19,O,19,hsa-miR-32-3p,hsa-miR-32-3p,treatment
human_12,human,12,O20,O,20,hsa-miR-32-3p,hsa-miR-32-3p,treatment
human_12,human,12,O21,O,21,hsa-miR-202-3p,hsa-miR-202-3p,treatment
human_12,human,12,O22,O,22,hsa-miR-202-3p,hsa-miR-202-3p,treatment
human_12,human,12,O23,O,23,Tr Reagent + DMSO,control_tr_dmso,tr_dmso
human_12,human,12,O24,O,24,Tr Reagent + DMSO,control_tr_dmso,tr_dmso
human_12,human,12,P01,P,1,hsa-miR-523-3p,hsa-miR-523-3p,treatment
human_12,human,12,P02,P,2,hsa-miR-523-3p,hsa-miR-523-3p,treatment
human_12,human,12,P03,P,3,hsa-miR-34b-3p,hsa-miR-34b-3p,treatment
human_12,human,12,P04,P,4,hsa-miR-34b-3p,hsa-miR-34b-3p,treatment
human_12,human,12,P05,P,5,hsa-miR-345-5p,hsa-miR-345-5p,treatment
human_12,human,12,P06,P,6,hsa-miR-345-5p,hsa-miR-345-5p,treatment
human_12,human,12,P07,P,7,hsa-miR-450b-3p,hsa-miR-450b-3p,treatment
human_12,human,12,P08,P,8,hsa-miR-450b-3p,hsa-miR-450b-3p,treatment
human_12,human,12,P09,P,9,hsa-miR-888-3p,hsa-miR-888-3p,treatment
human_12,human,12,P10,P,10,hsa-miR-888-3p,hsa-miR-888-3p,treatment
human_12,human,12,P11,P,11,hsa-miR-942-5p,hsa-miR-942-5p,treatment
human_12,human,12,P12,P,12,hsa-miR-942-5p,hsa-miR-942-5p,treatment
human_12,human,12,P13,P,13,hsa-miR-217,hsa-miR-217,treatment
human_12,human,12,P14,P,14,hsa-miR-217,hsa-miR-217,treatment
human_12,human,12,P15,P,15,hsa-miR-196a-3p,hsa-miR-196a-3p,treatment
human_12,human,12,P16,P,16,hsa-miR-196a-3p,hsa-miR-196a-3p,treatment
human_12,human,12,P17,P,17,hsa-miR-93-3p,hsa-miR-93-3p,treatment
human_12,human,12,P18,P,18,hsa-miR-93-3p,hsa-miR-93-3p,treatment
human_12,human,12,P19,P,19,hsa-miR-371a-5p,hsa-miR-371a-5p,treatment
human_12,human,12,P20,P,20,hsa-miR-371a-5p,hsa-miR-371a-5p,treatment
human_12,human,12,P21,P,21,hsa-miR-500a-5p,hsa-miR-500a-5p,treatment
human_12,human,12,P22,P,22,hsa-miR-500a-5p,hsa-miR-500a-5p,treatment
human_12,human,12,P23,P,23,Tr Reagent + DMSO,control_tr_dmso,tr_dmso
human_12,human,12,P24,P,24,Tr Reagent + DMSO,control_tr_dmso,tr_dmso
human_13,human,13,A01,A,1,hsa-miR-26a-2-3p,hsa-miR-26a-2-3p,treatment
human_13,human,13,A02,A,2,hsa-miR-26a-2-3p,hsa-miR-26a-2-3p,treatment
human_13,human,13,A03,A,3,hsa-miR-570-3p,hsa-miR-570-3p,treatment
human_13,human,13,A04,A,4,hsa-miR-570-3p,hsa-miR-570-3p,treatment
human_13,human,13,A05,A,5,hsa-miR-556-3p,hsa-miR-556-3p,treatment
human_13,human,13,A06,A,6,hsa-miR-556-3p,hsa-miR-556-3p,treatment
human_13,human,13,A07,A,7,hsa-miR-138-2-3p,hsa-miR-138-2-3p,treatment
human_13,human,13,A08,A,8,hsa-miR-138-2-3p,hsa-miR-138-2-3p,treatment
human_13,human,13,A09,A,9,hsa-miR-548d-5p,hsa-miR-548d-5p,treatment
human_13,human,13,A10,A,10,hsa-miR-548d-5p,hsa-miR-548d-5p,treatment
human_13,human,13,A11,A,11,hsa-miR-532-3p,hsa-miR-532-3p,treatment
human_13,human,13,A12,A,12,hsa-miR-532-3p,hsa-miR-532-3p,treatment
human_13,human,13,A13,A,13,hsa-miR-628-5p,hsa-miR-628-5p,treatment
human_13,human,13,A14,A,14,hsa-miR-628-5p,hsa-miR-628-5p,treatment
human_13,human,13,A15,A,15,hsa-miR-183-5p,hsa-miR-183-5p,treatment
human_13,human,13,A16,A,16,hsa-miR-183-5p,hsa-miR-183-5p,treatment
human_13,human,13,A17,A,17,hsa-miR-518a-3p,hsa-miR-518a-3p,treatment
human_13,human,13,A18,A,18,hsa-miR-518a-3p,hsa-miR-518a-3p,treatment
human_13,human,13,A19,A,19,hsa-miR-374b-3p,hsa-miR-374b-3p,treatment
human_13,human,13,A20,A,20,hsa-miR-374b-3p,hsa-miR-374b-3p,treatment
human_13,human,13,A21,A,21,hsa-miR-379-3p,hsa-miR-379-3p,treatment
human_13,human,13,A22,A,22,hsa-miR-379-3p,hsa-miR-379-3p,treatment
human_13,human,13,A23,A,23,Cell Death siRNA,control_cell_death,cell_death
human_13,human,13,A24,A,24,Cell Death siRNA,control_cell_death,cell_death
human_13,human,13,B01,B,1,hsa-miR-636,hsa-miR-636,treatment
human_13,human,13,B02,B,2,hsa-miR-636,hsa-miR-636,treatment
human_13,human,13,B03,B,3,hsa-let-7e-3p,hsa-let-7e-3p,treatment
human_13,human,13,B04,B,4,hsa-let-7e-3p,hsa-let-7e-3p,treatment
human_13,human,13,B05,B,5,hsa-miR-105-3p,hsa-miR-105-3p,treatment
human_13,human,13,B06,B,6,hsa-miR-105-3p,hsa-miR-105-3p,treatment
human_13,human,13,B07,B,7,hsa-miR-188-3p,hsa-miR-188-3p,treatment
human_13,human,13,B08,B,8,hsa-miR-188-3p,hsa-miR-188-3p,treatment
human_13,human,13,B09,B,9,hsa-miR-518a-5p,hsa-miR-518a-5p,treatment
human_13,human,13,B10,B,10,hsa-miR-518a-5p,hsa-miR-518a-5p,treatment
human_13,human,13,B11,B,11,hsa-miR-431-3p,hsa-miR-431-3p,treatment
human_13,human,13,B12,B,12,hsa-miR-431-3p,hsa-miR-431-3p,treatment
human_13,human,13,B13,B,13,hsa-miR-149-3p,hsa-miR-149-3p,treatment
human_13,human,13,B14,B,14,hsa-miR-149-3p,hsa-miR-149-3p,treatment
human_13,human,13,B15,B,15,hsa-miR-515-3p,hsa-miR-515-3p,treatment
human_13,human,13,B16,B,16,hsa-miR-515-3p,hsa-miR-515-3p,treatment
human_13,human,13,B17,B,17,hsa-miR-31-3p,hsa-miR-31-3p,treatment
human_13,human,13,B18,B,18,hsa-miR-31-3p,hsa-miR-31-3p,treatment
human_13,human,13,B19,B,19,hsa-miR-513a-3p,hsa-miR-513a-3p,treatment
human_13,human,13,B20,B,20,hsa-miR-513a-3p,hsa-miR-513a-3p,treatment
human_13,human,13,B21,B,21,hsa-miR-548am-5p,hsa-miR-548am-5p,treatment
human_13,human,13,B22,B,22,hsa-miR-548am-5p,hsa-miR-548am-5p,treatment
human_13,human,13,B23,B,23,Cell Death siRNA,control_cell_death,cell_death
human_13,human,13,B24,B,24,Cell Death siRNA,control_cell_death,cell_death
human_13,human,13,C01,C,1,hsa-miR-24-1-5p,hsa-miR-24-1-5p,treatment
human_13,human,13,C02,C,2,hsa-miR-24-1-5p,hsa-miR-24-1-5p,treatment
human_13,human,13,C03,C,3,hsa-miR-302b-5p,hsa-miR-302b-5p,treatment
human_13,human,13,C04,C,4,hsa-miR-302b-5p,hsa-miR-302b-5p,treatment
human_13,human,13,C05,C,5,hsa-miR-214-5p,hsa-miR-214-5p,treatment
human_13,human,13,C06,C,6,hsa-miR-214-5p,hsa-miR-214-5p,treatment
human_13,human,13,C07,C,7,hsa-miR-510-5p,hsa-miR-510-5p,treatment
human_13,human,13,C08,C,8,hsa-miR-510-5p,hsa-miR-510-5p,treatment
human_13,human,13,C09,C,9,hsa-miR-301b-3p,hsa-miR-301b-3p,treatment
human_13,human,13,C10,C,10,hsa-miR-301b-3p,hsa-miR-301b-3p,treatment
human_13,human,13,C11,C,11,hsa-miR-99b-3p,hsa-miR-99b-3p,treatment
human_13,human,13,C12,C,12,hsa-miR-99b-3p,hsa-miR-99b-3p,treatment
human_13,human,13,C13,C,13,hsa-miR-520d-5p,hsa-miR-520d-5p,treatment
human_13,human,13,C14,C,14,hsa-miR-520d-5p,hsa-miR-520d-5p,treatment
human_13,human,13,C15,C,15,hsa-miR-23a-5p,hsa-miR-23a-5p,treatment
human_13,human,13,C16,C,16,hsa-miR-23a-5p,hsa-miR-23a-5p,treatment
human_13,human,13,C17,C,17,hsa-miR-196b-5p,hsa-miR-196b-5p,treatment
human_13,human,13,C18,C,18,hsa-miR-196b-5p,hsa-miR-196b-5p,treatment
human_13,human,13,C19,C,19,hsa-miR-518e-5p,hsa-miR-518e-5p,treatment
human_13,human,13,C20,C,20,hsa-miR-518e-5p,hsa-miR-518e-5p,treatment
human_13,human,13,C21,C,21,hsa-miR-887-3p,hsa-miR-887-3p,treatment
human_13,human,13,C22,C,22,hsa-miR-887-3p,hsa-miR-887-3p,treatment
human_13,human,13,C23,C,23,Transfection Reagent Only,control_transfection_reagent_only,transfection_reagent_only
human_13,human,13,C24,C,24,Transfection Reagent Only,control_transfection_reagent_only,transfection_reagent_only
human_13,human,13,D01,D,1,hsa-miR-885-5p,hsa-miR-885-5p,treatment
human_13,human,13,D02,D,2,hsa-miR-885-5p,hsa-miR-885-5p,treatment
human_13,human,13,D03,D,3,hsa-miR-188-5p,hsa-miR-188-5p,treatment
human_13,human,13,D04,D,4,hsa-miR-188-5p,hsa-miR-188-5p,treatment
human_13,human,13,D05,D,5,hsa-miR-101-5p,hsa-miR-101-5p,treatment
human_13,human,13,D06,D,6,hsa-miR-101-5p,hsa-miR-101-5p,treatment
human_13,human,13,D07,D,7,hsa-miR-130b-5p,hsa-miR-130b-5p,treatment
human_13,human,13,D08,D,8,hsa-miR-130b-5p,hsa-miR-130b-5p,treatment
human_13,human,13,D09,D,9,hsa-miR-892b,hsa-miR-892b,treatment
human_13,human,13,D10,D,10,hsa-miR-892b,hsa-miR-892b,treatment
human_13,human,13,D11,D,11,hsa-miR-21-3p,hsa-miR-21-3p,treatment
human_13,human,13,D12,D,12,hsa-miR-21-3p,hsa-miR-21-3p,treatment
human_13,human,13,D13,D,13,hsa-miR-509-3p,hsa-miR-509-3p,treatment
human_13,human,13,D14,D,14,hsa-miR-509-3p,hsa-miR-509-3p,treatment
human_13,human,13,D15,D,15,hsa-miR-486-3p,hsa-miR-486-3p,treatment
human_13,human,13,D16,D,16,hsa-miR-486-3p,hsa-miR-486-3p,treatment
human_13,human,13,D17,D,17,hsa-miR-10a-3p,hsa-miR-10a-3p,treatment
human_13,human,13,D18,D,18,hsa-miR-10a-3p,hsa-miR-10a-3p,treatment
human_13,human,13,D19,D,19,hsa-miR-127-5p,hsa-miR-127-5p,treatment
human_13,human,13,D20,D,20,hsa-miR-127-5p,hsa-miR-127-5p,treatment
human_13,human,13,D21,D,21,hsa-miR-542-5p,hsa-miR-542-5p,treatment
human_13,human,13,D22,D,22,hsa-miR-542-5p,hsa-miR-542-5p,treatment
human_13,human,13,D23,D,23,Transfection Reagent Only,control_transfection_reagent_only,transfection_reagent_only
human_13,human,13,D24,D,24,Transfection Reagent Only,control_transfection_reagent_only,transfection_reagent_only
human_13,human,13,E01,E,1,hsa-miR-335-3p,hsa-miR-335-3p,treatment
human_13,human,13,E02,E,2,hsa-miR-335-3p,hsa-miR-335-3p,treatment
human_13,human,13,E03,E,3,hsa-miR-744-5p,hsa-miR-744-5p,treatment
human_13,human,13,E04,E,4,hsa-miR-744-5p,hsa-miR-744-5p,treatment
human_13,human,13,E05,E,5,hsa-miR-629-5p,hsa-miR-629-5p,treatment
human_13,human,13,E06,E,6,hsa-miR-629-5p,hsa-miR-629-5p,treatment
human_13,human,13,E07,E,7,hsa-miR-190b,hsa-miR-190b,treatment
human_13,human,13,E08,E,8,hsa-miR-190b,hsa-miR-190b,treatment
human_13,human,13,E09,E,9,hsa-miR-543,hsa-miR-543,treatment
human_13,human,13,E10,E,10,hsa-miR-543,hsa-miR-543,treatment
human_13,human,13,E11,E,11,hsa-miR-135b-5p,hsa-miR-135b-5p,treatment
human_13,human,13,E12,E,12,hsa-miR-135b-5p,hsa-miR-135b-5p,treatment
human_13,human,13,E13,E,13,hsa-miR-300,hsa-miR-300,treatment
human_13,human,13,E14,E,14,hsa-miR-300,hsa-miR-300,treatment
human_13,human,13,E15,E,15,hsa-miR-218-1-3p,hsa-miR-218-1-3p,treatment
human_13,human,13,E16,E,16,hsa-miR-218-1-3p,hsa-miR-218-1-3p,treatment
human_13,human,13,E17,E,17,hsa-miR-342-5p,hsa-miR-342-5p,treatment
human_13,human,13,E18,E,18,hsa-miR-342-5p,hsa-miR-342-5p,treatment
human_13,human,13,E19,E,19,hsa-miR-509-5p,hsa-miR-509-5p,treatment
human_13,human,13,E20,E,20,hsa-miR-509-5p,hsa-miR-509-5p,treatment
human_13,human,13,E21,E,21,hsa-miR-920,hsa-miR-920,treatment
human_13,human,13,E22,E,22,hsa-miR-920,hsa-miR-920,treatment
human_13,human,13,E23,E,23,Negative Ctrl Mimic,control_neg_mimic,neg_mimic
human_13,human,13,E24,E,24,Negative Ctrl Mimic,control_neg_mimic,neg_mimic
human_13,human,13,F01,F,1,hsa-miR-924,hsa-miR-924,treatment
human_13,human,13,F02,F,2,hsa-miR-924,hsa-miR-924,treatment
human_13,human,13,F03,F,3,hsa-miR-574-5p,hsa-miR-574-5p,treatment
human_13,human,13,F04,F,4,hsa-miR-574-5p,hsa-miR-574-5p,treatment
human_13,human,13,F05,F,5,hsa-miR-106a-3p,hsa-miR-106a-3p,treatment
human_13,human,13,F06,F,6,hsa-miR-106a-3p,hsa-miR-106a-3p,treatment
human_13,human,13,F07,F,7,hsa-miR-519e-3p,hsa-miR-519e-3p,treatment
human_13,human,13,F08,F,8,hsa-miR-519e-3p,hsa-miR-519e-3p,treatment
human_13,human,13,F09,F,9,hsa-miR-450b-5p,hsa-miR-450b-5p,treatment
human_13,human,13,F10,F,10,hsa-miR-450b-5p,hsa-miR-450b-5p,treatment
human_13,human,13,F11,F,11,hsa-miR-491-3p,hsa-miR-491-3p,treatment
human_13,human,13,F12,F,12,hsa-miR-491-3p,hsa-miR-491-3p,treatment
human_13,human,13,F13,F,13,hsa-miR-541-3p,hsa-miR-541-3p,treatment
human_13,human,13,F14,F,14,hsa-miR-541-3p,hsa-miR-541-3p,treatment
human_13,human,13,F15,F,15,hsa-miR-302d-5p,hsa-miR-302d-5p,treatment
human_13,human,13,F16,F,16,hsa-miR-302d-5p,hsa-miR-302d-5p,treatment
human_13,human,13,F17,F,17,hsa-miR-548e-3p,hsa-miR-548e-3p,treatment
human_13,human,13,F18,F,18,hsa-miR-548e-3p,hsa-miR-548e-3p,treatment
human_13,human,13,F19,F,19,hsa-miR-548g-3p,hsa-miR-548g-3p,treatment
human_13,human,13,F20,F,20,hsa-miR-548g-3p,hsa-miR-548g-3p,treatment
human_13,human,13,F21,F,21,hsa-miR-320b,hsa-miR-320b,treatment
human_13,human,13,F22,F,22,hsa-miR-320b,hsa-miR-320b,treatment
human_13,human,13,F23,F,23,Negative Ctrl Mimic,control_neg_mimic,neg_mimic
human_13,human,13,F24,F,24,Negative Ctrl Mimic,control_neg_mimic,neg_mimic
human_13,human,13,G01,G,1,hsa-miR-548h-5p,hsa-miR-548h-5p,treatment
human_13,human,13,G02,G,2,hsa-miR-548h-5p,hsa-miR-548h-5p,treatment
human_13,human,13,G03,G,3,hsa-miR-548j-5p,hsa-miR-548j-5p,treatment
human_13,human,13,G04,G,4,hsa-miR-548j-5p,hsa-miR-548j-5p,treatment
human_13,human,13,G05,G,5,hsa-miR-548l,hsa-miR-548l,treatment
human_13,human,13,G06,G,6,hsa-miR-548l,hsa-miR-548l,treatment
human_13,human,13,G07,G,7,hsa-miR-1179,hsa-miR-1179,treatment
human_13,human,13,G08,G,8,hsa-miR-1179,hsa-miR-1179,treatment
human_13,human,13,G09,G,9,hsa-miR-1245a,hsa-miR-1245a,treatment
human_13,human,13,G10,G,10,hsa-miR-1245a,hsa-miR-1245a,treatment
human_13,human,13,G11,G,11,hsa-miR-1247-5p,hsa-miR-1247-5p,treatment
human_13,human,13,G12,G,12,hsa-miR-1247-5p,hsa-miR-1247-5p,treatment
human_13,human,13,G13,G,13,hsa-miR-212-5p,hsa-miR-212-5p,treatment
human_13,human,13,G14,G,14,hsa-miR-212-5p,hsa-miR-212-5p,treatment
human_13,human,13,G15,G,15,hsa-miR-1250-5p,hsa-miR-1250-5p,treatment
human_13,human,13,G16,G,16,hsa-miR-1250-5p,hsa-miR-1250-5p,treatment
human_13,human,13,G17,G,17,hsa-miR-1307-3p,hsa-miR-1307-3p,treatment
human_13,human,13,G18,G,18,hsa-miR-1307-3p,hsa-miR-1307-3p,treatment
human_13,human,13,G19,G,19,hsa-miR-664a-5p,hsa-miR-664a-5p,treatment
human_13,human,13,G20,G,20,hsa-miR-664a-5p,hsa-miR-664a-5p,treatment
human_13,human,13,G21,G,21,hsa-miR-1253,hsa-miR-1253,treatment
human_13,human,13,G22,G,22,hsa-miR-1253,hsa-miR-1253,treatment
human_13,human,13,G23,G,23,Cell Death siRNA,control_cell_death,cell_death
human_13,human,13,G24,G,24,Cell Death siRNA,control_cell_death,cell_death
human_13,human,13,H01,H,1,hsa-miR-1254,hsa-miR-1254,treatment
human_13,human,13,H02,H,2,hsa-miR-1254,hsa-miR-1254,treatment
human_13,human,13,H03,H,3,hsa-miR-1256,hsa-miR-1256,treatment
human_13,human,13,H04,H,4,hsa-miR-1256,hsa-miR-1256,treatment
human_13,human,13,H05,H,5,hsa-miR-1258,hsa-miR-1258,treatment
human_13,human,13,H06,H,6,hsa-miR-1258,hsa-miR-1258,treatment
human_13,human,13,H07,H,7,hsa-miR-1261,hsa-miR-1261,treatment
human_13,human,13,H08,H,8,hsa-miR-1261,hsa-miR-1261,treatment
human_13,human,13,H09,H,9,hsa-miR-1263,hsa-miR-1263,treatment
